#Active RPP references from measurements
PHRVA,D70,072004,M001:Desig=1,M001:Desig=7,M004:Desig=24,M004:Desig=5,M070:Desig=1,M070:Desig=7,M070:Desig=20,M125:Desig=1,M125:Desig=3,M125M,M125W,M126:Desig=1,M126:Desig=3,M126M,M126W
PHRVA,D70,077101,M053:Desig=3
PHRVA,D70,092002,M056:Desig=20
PHRVA,D70,092003,M055:Desig=21,M056:Desig=21,M057:Desig=21,M071:Desig=59
PHRVA,D70,092004,M057QB2,M057QB3
PHRVA,D70,091103R,S042AC3,S042:Desig=11,S042:Desig=30,S042:Desig=80
PHRVA,D70,092001,S041:Desig=266,S041:Desig=281,S041:Desig=1,S041:Desig=59,S041:Desig=6,S041:Desig=7
PRLTA,93,181801,M172M,M173M,M173:Desig=1,M173:Desig=2,S041:Desig=321,S041:Desig=322,S041:Desig=26,S041:Desig=27,S041:Desig=28,S041:Desig=29,S042:Desig=253,S042:Desig=254,S042:Desig=97,S042:Desig=98,S042:Desig=99,S042:Desig=100
PRLTA,93,112002,M300J01
PRLTA,93,162002,M176DM,M176M
PRPLC,397,257,M300J77,M300K10
APHYE,21,559,G033M
PHRVA,D70,072003,S041GAM
PHRVA,D70,091101R,S032A10,S032A13,S032A14,S032A15,S032A16,S032A17,S032A18,S032A19,S032A20,S032A21,S032A22,S032:Desig=3,S032:Desig=33,S032:Desig=81,S032:Desig=17,S032:Desig=199,S032:Desig=200,S032:Desig=201,S032:Desig=203,S032:Desig=286,S032:Desig=279,S032:Desig=179,S032:Desig=285
PHRVA,D70,091102R,S032:Desig=129,S032:Desig=311,S032:Desig=46
PHRVA,D70,091104R,S042:Desig=279
PHRVA,D70,091105R,S041:Desig=55,S042AC8,S042:Desig=40
PHRVA,D70,092006,S013E+-,S013:Desig=3,S013:Desig=4,S013:Desig=11,S013:Desig=1,S013:Desig=5,S013:Desig=2
PHRVA,D70,092007,S013L0,S013L+E,S013L+M,S013LPE,S013LPM,S013LQE,S013LQM,S013LZ,S013MSM,S013MVE,S013MVM
PHRVA,D70,092008,S043:Desig=1
PRLTA,93,161301,S030DM2
PRLTA,93,181803,S008:Desig=4
PRLTA,93,181804,S008FA
PRLTA,93,181805,S041AY8,S041:Desig=323,S042CX2,S042:Desig=81,S042SX2
PRLTA,93,181806,S042:Desig=139,S042:Desig=147,S042:Desig=168,S042:Desig=169,S042:Desig=174,S042:Desig=175,S042:Desig=179,S042:Desig=180
PRLTA,93,191801,S032:Desig=39,S032:Desig=40,S032:Desig=28
PRLTA,93,191802,S041AX0,S041AX3,S042ACP
PRLTA,93,201801,S042CX4,S042SX4
PRLTA,93,201802,S042AC4,S042CPJ,S042CPK,S042SPJ,S042SPK
PRLTA,93,211801,S041:Desig=356,S041:Desig=357
PHLTA,B602,31,S043AQC,S044AQC
PHLTA,B602,41,S013:Desig=4,S013:Desig=2,S013:Desig=5,S013:Desig=49,S013:Desig=1,S013:Desig=3
PHLTA,B602,149,S046OTH
PHLTA,B602,167,S046UPH,S054EXN
PHLTA,B604,1,S013FS,S013FT,S013L+E,S013LPE,S013LQE,S013MVE
PHLTA,B604,22,B038:Desig=4
EPHJA,C37,405,S054EXG
EPHJA,C38,1,S055H2
PRLTA,93,141801,S055HD0,S055HD1
EPHJA,C40,1,S044Z0B
PHRVA,D70,112003,M071:Desig=89,M071:Desig=90,M071:Desig=91,M071:Desig=95,M071:Desig=96
PHRVA,D70,112007,M071:Desig=92,M071:Desig=93,M071:Desig=94
PHRVA,D70,112008,M026:Desig=46,M070:Desig=203,M070:Desig=204
PHLTA,B605,26,M001:Desig=6,M001:Desig=7,M001:Desig=3,M001M,M004:Desig=4,M004:Desig=5,M004:Desig=7,M004M,M009:Desig=4,M009:Desig=8,M009:Desig=40,M105:Desig=4,M105:Desig=9,M125:Desig=3,M125:Desig=6,S014:Desig=1,S014:Desig=2
PHRVA,D70,112002,M071:Desig=56,M071:Desig=58,M071:Desig=59,M071:Desig=61,M071:Desig=63
PHLTA,B605,63,M053:Desig=4
PRLTA,93,242001,M148DM,M148M,M148W,M300B01,M300J03
MPLAE,A19,2879,M014PP,M174M,M174W
PHRVA,D70,083523,S046PHB
PRLTA,93,221802,S055HD0,S055HD1
PRLTA,93,231801,S042ALP,S042CRR,S042P6,S042:Desig=57,S042SRR
PRLTA,93,231804,S042AC1,S042P5,S042:Desig=305,S042Q41,S042Q42,S042Q43,S042Q44,S042Q45,S042Q46,S042Q47,S042:Desig=14,S042:Desig=76
PRLTA,93,241802,S042:Desig=121,S042:Desig=122
PRLTA,93,261801,S042CPL,S042SPL
PRLTA,93,262001,S022ACP
PRLTA,94,011801,S041:Desig=267,S042:Desig=191,S042:Desig=192,S049:Desig=261
PRLTA,94,011802,S032:Desig=46,S032:Desig=49
PHRVA,D70,111102R,S041:Desig=376,S041:Desig=377,S041:Desig=378,S042:Desig=286,S042:Desig=287,S042:Desig=288
PHRVA,D70,111103R,S041:Desig=379,S041:Desig=141,S041:Desig=211,S042:Desig=289,S042:Desig=20,S042:Desig=195
PHRVA,D70,112004,S031:Desig=20
PHRVA,D70,112006,S041:Desig=9,S042:Desig=16,S049CP1,S049IS1
PHLTA,B605,72,S017T
PHLTA,B605,237,S045M,S045:Desig=21,S045:Desig=3,S045:Desig=1,S048M,S048:Desig=1,S048:Desig=10,S048:Desig=12,S048:Desig=6
PHLTA,B605,247,S013:Desig=12,S013:Desig=4
PHLTA,B606,25,Q007TP
PRLTA,38,1000,B043:Desig=5
PHRVA,D71,012001,S013:Desig=12,S013:Desig=4,S013:Desig=3,S013:Desig=34
PHRVA,D71,017501,Q123MR3
JTPLA,80,377,S029MT,S076ETA,S076HDB,S076MW
PHRVA,D70,091106,S041:Desig=380,S041:Desig=381,S041:Desig=382,S041:Desig=383,S041:Desig=384,S041:Desig=385,S041:Desig=386,S041:Desig=387,S041:Desig=388,S041:Desig=389,S041:Desig=390,S042:Desig=290,S042:Desig=291,S042:Desig=292,S042:Desig=293,S042:Desig=294,S042:Desig=295,S042:Desig=296,S042:Desig=297,S042:Desig=298,S042:Desig=299,S042:Desig=300
PHRVA,D70,093014,S066TMR,S067EB8
PHRVA,D70,114501,Q123DM,Q123UM
EPHJA,C38,147,S043:Desig=1,S043:Desig=7,S043:Desig=5,S043:Desig=8,S043:Desig=2
EPHJA,C38,395,S007NI,S046GTN,S046UPH,S046ZNO,S071OS6,S071OS7
PRLTA,94,091801,S044AB,S044AC
PHLTA,B607,243,M003M1,M005M,M005W,M013M3,M013W3,M068M,M068W,M070:Desig=34,M070:Desig=36,M147M1,M147:Desig=1,M147:Desig=11,M147W1
PRLTA,94,012005,M071:Desig=193,M071:Desig=22,M071:Desig=194,M071:Desig=36,M071:Desig=39,M071:Desig=40,M071:Desig=89,M071:Desig=92,M071:Desig=94,M071:Desig=95,M071:Desig=96
PRLTA,94,012001,M048:Desig=1,M049:Desig=1,M052:Desig=1
PHLTA,B608,199,M004:Desig=256,M004:Desig=5,M004:Desig=6
PRLTA,94,032001,M048:Desig=13,M048:Desig=14,M048:Desig=15,M048:Desig=5,M048:Desig=6,M048:Desig=7,M052:Desig=102,M052:Desig=7,M052:Desig=8,M052:Desig=9,M076DM,M077DM,M078DM,M079DM,M080DM,M081DM
PRLTA,94,032004,M176:Desig=1,M176:Desig=2,M176:Desig=5
PRLTA,94,032002,M017M,M017:Desig=8,M017W,M034M,M034W,M162M,M162W,M164M,M164:Desig=5,M164W,M185M,M185W,M300J05,M300J2,M300J71
PHLTA,B606,276,S014:Desig=15
PHLTA,B607,51,S032:Desig=308,S032:Desig=77
PHLTA,B607,59,S032:Desig=3,S032:Desig=58,S032:Desig=215,S032:Desig=35,S032:Desig=309
PHLTA,B607,67,S032FR2,S032FRV,S032:Desig=3,S032:Desig=307
PHLTA,B608,24,S031:Desig=71
PHLTA,B609,20,S071RAD
PHLTA,B609,35,S055H2
PRLTA,94,011803,Q123SM
PRLTA,94,021801,S019:Desig=9,S029AD2
PRLTA,94,021802,S004ALP,S004BTP,S004ETA,S004PT1,S004PT2
PRLTA,94,031801,S041CP5,S041:Desig=74
PRLTA,94,041601,S014:Desig=103,S014:Desig=106
PRLTA,94,041801,S046WNO
PRLTA,94,042001,S042T,S086TJP,S086TR
PHRVA,D70,094017,Q004MDB,Q005M,Q005M1S
PHRVA,D71,032003,M070:Desig=33,M070:Desig=37,M070:Desig=38
PHRVA,D71,032006,M071:Desig=13,M071:Desig=14,M071:Desig=11,M071:Desig=15,M071:Desig=59,M071:Desig=58,M071:Desig=1
PHRVA,D71,031501R,S041:Desig=402,S042:Desig=308
PHLTA,B610,192,M070:Desig=201,M070:Desig=202
PHLTA,B613,29,M001:Desig=14,M001:Desig=18,M009:Desig=9,M009:Desig=10
PHRVA,D71,052001,M070:Desig=1,M070:Desig=8,M070:Desig=16,M070:Desig=19,M071:Desig=1,M071:Desig=13,M176:Desig=1,M176:Desig=2
PHRVA,D71,051502R,S042:Desig=181,S052CB1
PRLTA,94,102001,S040T,S040TR,S042T,S061T
PHRVA,D71,072003,S041T,S042BET,S042CCC,S042D,S042DT1,S042T
PRLTA,94,182001,S042DT1
PRLTA,94,101803,S042P1,S042PP0,S042T,S086DGS,S086DRA,S086P1,S086P2,S086TJP,S086TSH,S086TSL
PHLTA,B614,7,S043DG1,S043DKG,S043LG
JCAPA,0309,007,S046DM2
PHRVA,D70,055005,S046PHC
PHRVA,D70,075006,S046DM2,S046PHC
PRLTA,93,211301,S046DM2
PRLTA,94,161803,S042BET,S042CCC
PHLTA,B613,20,S035:Desig=32
JTPLA,79,10,S076HDB
NUIMA,A513,596,S076HDB
NATUA,429,638,Q007TP
PRLTA,95,091601,S041GL2,S041GP2,S042CJ1,S042P1,S042PP0
PRLTA,95,101301,S030DM2
PRLTA,95,101801,S042CPI,S042SPI
PRLTA,95,102002,Q007:Desig=1,Q007:Desig=6
PHLTA,B622,218,S035:Desig=114,S035:Desig=292,S035:Desig=293,S035:Desig=39,S035:Desig=40,S035:Desig=67
PHLTA,B622,239,S031CPK,S031TV0,S032CPK,S032TV0,S034TV0
PHLTA,B623,192,S010:Desig=17,S010:Desig=22
PHLTA,B624,11,S042LD3,S042LD4
PHLTA,B624,22,S033:Desig=1,S033:Desig=4,S033:Desig=65,S033:Desig=2,S033:Desig=76,S033:Desig=10,S033:Desig=51,S033:Desig=100,S033:Desig=101,S033:Desig=102,S033:Desig=103,S033:Desig=104
PHRVA,D72,031102R,S032A12,S032:Desig=29,S032:Desig=326,S032:Desig=327,S032:Desig=328,S032:Desig=329,S032:Desig=330,S032:Desig=331
PHRVA,D72,032004,S041:Desig=358,S041:Desig=359
PRLTA,94,061802,S042:Desig=323,S042:Desig=324,S042:Desig=325,S042:Desig=326
PRLTA,94,071801,S032A5,S032D,S032DT,S032:Desig=1,S032:Desig=362,S032:Desig=50,S032:Desig=6
PRLTA,94,071802,S086:Desig=15
PRLTA,94,081801,S067DM3,S067RER,S067T12
PRLTA,94,081802,S067AER,S067DM1,S067T23
PRLTA,94,091601,S041AC0,S041AC1,S041:Desig=358,S041:Desig=359,S041:Desig=399,S041:Desig=533
PRLTA,94,101801,S041:Desig=273,S041:Desig=404
PRLTA,94,101802,S054EXS
PRLTA,94,101804,S023:Desig=1,S023:Desig=2,S024:Desig=4
PRLTA,94,101805,S004RHO
PRLTA,94,111802,S041:Desig=307,S041:Desig=53,S041:Desig=54,S042:Desig=38,S042:Desig=39,S042:Desig=310
PRLTA,94,121801,S042AC0,S042AC5,S042CDT,S042CRP,S042SDT,S042SRP
PRLTA,94,122001,S032A1,S032A4,S032:Desig=1,S032:Desig=5,S032:Desig=7
PRLTA,94,131801,S042:Desig=26
PRLTA,94,141801,S041AW1,S041AW2,S041AW3,S041AW4,S041AX1,S041AX2,S041:Desig=143,S041:Desig=20,S041:Desig=171,S041:Desig=216,S041:Desig=3,S041:Desig=142,S042:Desig=126,S042:Desig=127,S042:Desig=68,S042:Desig=69,S042:Desig=22,S042:Desig=23
PRLTA,94,171801,S041:Desig=266,S041:Desig=435,S041:Desig=436,S041:Desig=437,S042:Desig=327,S042:Desig=328,S042:Desig=329,S042:Desig=190
PRLTA,94,181801,S022:Desig=1,S022:Desig=14
PRLTA,94,181802,S041AX0,S041AX3,S041:Desig=16,S041:Desig=223,S042CX6,S042:Desig=137
PRLTA,94,181803,S042CX6,S042:Desig=137
PHLTA,B609,226,S030DM1,S030DM2,S030DM3
PHLTA,B610,23,S041CQ3,S041:Desig=57,S041:Desig=403,S042:Desig=42,S042:Desig=309,S049:Desig=263,S049:Desig=129
PHLTA,B610,165,S011DIM,S011REP,S012AE0,S012E0,S012:Desig=7
PHLTA,B610,183,S031:Desig=20
PHLTA,B610,225,S032:Desig=2,S032:Desig=63,S032:Desig=115,S032:Desig=134,S032:Desig=220,S032:Desig=338,S032:Desig=208,S032:Desig=137,S032:Desig=336,S032:Desig=337
PHLTA,B613,105,S032:Desig=333,S032:Desig=334,S032:Desig=335
PHLTA,B614,27,S041:Desig=220,S042:Desig=94,S049:Desig=100
PHLTA,B615,31,S013BCP,S013GCP,S013:Desig=22
PRLTA,94,191801,S033ACP,S033ALC
PRLTA,94,191802,S041AX5,S041:Desig=248,S042:Desig=163,S042Y1,S042Y2
PHLTA,B615,153,S066MGM
PHLTA,B616,17,S030DM1,S030DM2,S030DM3,S046DM1,S046DM2
PHLTA,B616,25,S030DM1,S030DM2,S030DM3
PHLTA,B616,31,S046UPH
PHLTA,B616,174,S067SNU
PHLTA,B617,1,Q007TV
PHLTA,B617,11,S024AL
PHRVA,D71,031101R,Q007TV
PHRVA,D71,031102R,S041AC+,S041:Desig=270,S041:Desig=432,S041:Desig=433
PHRVA,D71,031103R,S041:Desig=252,S041:Desig=253,S041CP9,S041P5,S042:Desig=173,S042:Desig=176
PHRVA,D71,031104R,S046UPH,S046WNO
PHRVA,D71,031502R,S041AX0,S041AX3,S041AX4,S042ACP,S042CKP
PHRVA,D71,032005,S042CJ1,S042P1
PHRVA,D71,051101R,B115W++,B115W0
PHRVA,D71,051102R,S024AL
PHRVA,D71,051103R,S049MX1,S049MX2
PHRVA,D71,071101R,S004DEL
PHRVA,D71,071103R,M176DM2,M176M,M176:Desig=2,S041:Desig=320,S041:Desig=396,S041:Desig=434,S041:Desig=19
PHRVA,D71,071104R,S056EGT
PHRVA,D71,072007,S041:Desig=23,S042:Desig=29,S042:Desig=186
PHRVA,D71,077101,S032D,S032:Desig=129,S032:Desig=311,S032:Desig=46
PHRVA,D71,091101R,S031A1,S031A2,S031A3,S031:Desig=1,S031:Desig=4
PHRVA,D71,091102R,S042BTF,S042BTK,S042CX1,S042CX2,S042SX1,S042SX2
PHRVA,D71,091103R,S041:Desig=395,S042:Desig=306
PHRVA,D71,091104R,S034:Desig=6,S042:Desig=66
PHRVA,D71,091106R,S041:Desig=245,S041CP2,S041CP3,S041:Desig=80,S042:Desig=60,S042:Desig=139,S042:Desig=166
PHRVA,D71,091107R,S041:Desig=396,S042:Desig=306
PHRVA,D71,091108R,S043DKG,S043LG
PHRVA,D71,092003,M003W1,M152M,M152W,S041:Desig=266,S041:Desig=231,S041:Desig=281,S041:Desig=282,S041:Desig=427,S041:Desig=428,S041:Desig=429,S041:Desig=430,S041:Desig=431,S041:Desig=59,S041:Desig=6,S041:Desig=7,S041:Desig=152,S041:Desig=8,S041:Desig=160,S041:Desig=410,S041:Desig=411,S041:Desig=412
EPHJA,C41,133,S028C
PHLTA,B617,141,M082:Desig=4,S041:Desig=313,S041:Desig=400,S041:Desig=401,S042:Desig=220,S042:Desig=307,S042:Desig=33
PHLTA,B618,23,S032A5,S032D,S032DT,S032:Desig=1,S032:Desig=362,S032:Desig=50,S032:Desig=6
PHLTA,B618,34,S042DD,S042LD1,S042LD2,S042P7,S042:Desig=154
PHLTA,B619,263,S017NA
PHLTA,B619,281,S014M
PRLTA,94,221803,S042:Desig=6,S042:Desig=7,S042:Desig=8
PRLTA,94,221804,S041AX8,S041P3,S041Q58,S041Q59,S041Q60,S042AC1,S042P5,S042Q41,S042Q42,S042Q43,S042Q44,S042Q45,S042Q46,S042Q47
PRLTA,94,231601,S042CKG,S042SKG,S042SX4
PRLTA,94,241802,S035:Desig=109,S035:Desig=264,S035:Desig=285,S035:Desig=294,S035:Desig=295,S035:Desig=296,S035:Desig=247
PHRVA,D71,111101,S041CP8,S041:Desig=225
PHRVA,D71,111102,S042CKP,S042:Desig=144,S042SKP
PHRVA,D71,112001,S056EGT
PHRVA,D71,112003,S042BGA,S042LD3,S042LD4
PHRVA,D71,112004,S044:Desig=6,S044:Desig=7,S044:Desig=17
PHRVA,D71,112005,S067DM1,S067DU0,S067T23,S067UDE,S067UDM
PHRVA,D71,122002,S046DM2
PHRVA,D71,123503,S030DM2
PHRVA,C71,054609,B038:Desig=4,B043:Desig=1,B043:Desig=3
PHRVA,C71,055502,S017T
EPHJA,C40,317,S055H2
EPHJA,C40,343,S010DG0
EPHJA,C40,447,S066M2E,S066MAE
JTPLA,81,365,S029IAN
PHLTA,B621,28,S049:Desig=259
PHLTA,B621,72,M018M2,M018R,M018W2,S031:Desig=184,S031:Desig=186,S031:Desig=242,S031:Desig=243
PHLTA,B621,233,S030DM1,S030DM2,S030DM3,S046DM1
PHLTA,B622,6,S031:Desig=1,S031:Desig=4,S031:Desig=16,S031:Desig=2,S031:Desig=3,S032:Desig=2,S032:Desig=63,S032:Desig=1,S032:Desig=5,S032:Desig=7,S032:Desig=18
PHLTA,B619,61,S012AE0,S012:Desig=7
PRLTA,95,011801,S042:Desig=255,S042CX5,S042SX5
PRLTA,95,012003,Q123SM
PRLTA,95,031801,S041AX7,S041:Desig=8,S086:Desig=30
PRLTA,95,041802,S035:Desig=31
PRLTA,95,041805,S042ALP,S042CRR,S042P6,S042SRR
PRLTA,95,041804,S041:Desig=184
PRLTA,95,041803,S041:Desig=261,S041:Desig=438,S042:Desig=184
PRLTA,95,052003,S034T
PRLTA,95,061801,S042CX5,S042SX5
PRLTA,95,061802,S041:Desig=46,S041:Desig=45
PRLTA,95,071801,S055HD0,S055HD1
PRLTA,95,081801,S023:Desig=4,S023:Desig=6
PHRVA,D72,011101R,S041:Desig=267,S042:Desig=191,S042:Desig=192,S049:Desig=261,S049:Desig=126
PHRVA,D72,011102R,S041:Desig=269,S041:Desig=398
PHRVA,D72,011103R,S042:Desig=130,S042:Desig=135
PHRVA,D72,011104R,Q007TV
PHRVA,D72,012001,S032D,S032DT,S032:Desig=3,S032:Desig=339
PHRVA,D72,012003,S035:Desig=291,S035:Desig=290,S035:Desig=61
PHRVA,D72,012004,S042CF1,S042CKP,S042CW1,S042CX1,S042CX2,S042SF1,S042SKP,S042SW1,S042SX1,S042SX2,S042Y1,S042Y2
PHRVA,D72,012005,S010:Desig=29
PRLTA,94,122002,B155W+,B155W++,B155W0
APHYE,23,313,S007N,S056MR
APHYE,23,325,S046DM2
APHYE,23,444,S046DM2
PHRVA,D71,014007,S046LGN
PHRVA,D71,043001,S066MNS
PHRVA,D71,052002,S044GDA,S044GDV,S044GEA,S044GEV,S044GUA,S044GUV
PHRVA,D71,093002,S067CPT
PRLTA,94,182002,M159M,M159:Desig=1,M159W,S049:Desig=262
PRLTA,95,091801,S071RSG
PRLTA,94,221805,M097M,M097W,M120M,M120W,S041:Desig=443,S041:Desig=444,S041:Desig=445,S042:Desig=331,S042:Desig=332,S042:Desig=333
PHRVA,D71,092002,M055M,M055W,M056M,M056W,M057M
PHRVA,D71,072006,M071:Desig=35,M071:Desig=200
PHLTA,B614,37,M071:Desig=194,M071:Desig=39
PHRVA,D72,012002,M070:Desig=8,M071:Desig=32
PHLTA,B619,247,M071:Desig=22,M071:Desig=36,M071:Desig=201
PRLTA,94,232002,M055:Desig=1,M071:Desig=58,M071:Desig=13,M071:Desig=11,M071:Desig=15,M071:Desig=14,M071:Desig=59,M056:Desig=6,M071:Desig=56,M057:Desig=6,M071:Desig=18,M071:Desig=226
PHRVA,D71,072001,M027:Desig=2,M027:Desig=7,M037:Desig=3,M037:Desig=7,M175:Desig=2,M175:Desig=7
PANUE,68,372,M002A0,M002C0,M002D0,M002IA0
PHRVA,D72,032001,M144:Desig=3,M144:Desig=4,M144M,M144W
NUPHA,B717,34,M055:Desig=1,M055:Desig=11,M055M,M055W,M057:Desig=11,M057:Desig=6,M057M,M057W
PHRVA,D72,031101R,M059M,M059W
PHRVA,D72,032005,M047M,M047:Desig=1,M047W
PHRVA,D72,052002,S041AY5,S041:Desig=228,S041CP4,S041CQ0,S041:Desig=61,S041:Desig=62,S041:Desig=63,S041:Desig=4,S041:Desig=406,S041:Desig=407,S041:Desig=408,S041:Desig=409
PRLTA,95,142001,M074:Desig=1,M074:Desig=2,M074M,M074W
PRLTA,95,042001,M047:Desig=11
PANUE,68,960,M005:Desig=7,M016M,M016W,M068M,M068W,M112M,M112W,M135M,M135W,M152M,M152W,M300J06
PRLTA,95,062001,M071:Desig=25,M071:Desig=26,M071:Desig=24,M071:Desig=31,M071:Desig=33,M071:Desig=200,M071:Desig=75,M071:Desig=76,M071:Desig=77,M071:Desig=78,M071:Desig=79,M071:Desig=80,M071:Desig=202,M071:Desig=203,M071:Desig=204,M071:Desig=205,M071:Desig=206,M071:Desig=207,M071:Desig=208,M071:Desig=209,M071:Desig=210,M071:Desig=211,M071:Desig=212,M071:Desig=213,M071:Desig=214,M071:Desig=215
PHLTA,B621,41,M026:Desig=12,M026:Desig=31
PHRVA,D71,111103,M070:Desig=1,M070:Desig=2
PHLTA,B615,39,M056:Desig=18,M056:Desig=7,M056:Desig=2,M057:Desig=22,M057:Desig=7,M057:Desig=2
PHRVA,D72,051108R,M071:Desig=27,M071:Desig=28,M071:Desig=29,M071:Desig=223,M071:Desig=224,M071:Desig=71,M071:Desig=73,M071:Desig=74
PRLTA,95,102003,M071:Desig=254,M144M,M144:Desig=4
PHRVA,D72,017501,M025M,M025W,M025:Desig=1,M072M,M072W,M072:Desig=5,M073M,M073W,M073:Desig=1
JHEPA,0502,043,M014PP
PHRVA,D72,052008,M004M,M004W,S032:Desig=31,S032:Desig=321,S032:Desig=322,S032:Desig=323,S032:Desig=324,S032:Desig=114,S032:Desig=325,S032:Desig=3
PRLTA,95,141801,S041P06,S041:Desig=405
PRLTA,95,131803,S041:Desig=242,S041:Desig=245,S041:Desig=247,S041CP2,S041CP3,S041CQ1,S041CQ2,S041:Desig=80,S042:Desig=166,S042:Desig=174
PHRVA,D72,051101R,S041:Desig=265,S041:Desig=313,S041CP7,S041:Desig=397,S041:Desig=400,S041:Desig=3
PRLTA,95,142003,S048:Desig=1,S048:Desig=4,S049:Desig=44
PHLTA,B628,18,S065M,S065:Desig=1,S065:Desig=2
PHLTA,B624,166,S033:Desig=105,S033:Desig=4,S034:Desig=116,S034:Desig=40
PRLTA,95,171803,S049R19,S049:Desig=11,S049:Desig=12
PHRVA,D72,072005,M026:Desig=20,M026:Desig=47,M026:Desig=17,M026:Desig=18,M026:Desig=19
PHRVA,D72,072003,S041AY6,S041:Desig=266,S041:Desig=281,S041:Desig=282,S041CQ4,S041CQ5,S041CQ6,S041CQ7,S041:Desig=59,S041:Desig=6,S041:Desig=7,S041:Desig=152,S041:Desig=410,S041:Desig=411,S041:Desig=412,S041:Desig=413,S041:Desig=414,S041:Desig=415,S041:Desig=416
PRPLC,421,191,M009D,M009M5,M009W5,M009W6,M105M5,M105W5,S035:Desig=110,S035:Desig=201,S035:Desig=203,S035:Desig=204,S035:Desig=112,S035:Desig=113,S035:Desig=216,S035:Desig=58,S035:Desig=285,S035:Desig=109,S035:Desig=259,S035:Desig=260,S035:Desig=209,S035:Desig=8,S035:Desig=263,S035:Desig=247,S035:Desig=5,S035:Desig=262,S035:Desig=1,S035:Desig=2,S035:Desig=20,S035:Desig=3,S035:Desig=4,S035:Desig=12,S035:Desig=16
PHLTA,B630,21,M055:Desig=27,M055:Desig=28,M055:Desig=29,M056:Desig=15,M071:Desig=56,M056:Desig=41,M056:Desig=42,M057:Desig=15,M071:Desig=59,M057:Desig=29,M057:Desig=30,M071:Desig=225
PHLTA,B630,7,M056:Desig=22,M057:Desig=25
PHRVA,C72,025201,S014:Desig=7
PHRVA,C72,045202,B062:Desig=2
PHRVA,C72,035212,S014:Desig=104,S014:Desig=18,S014:Desig=105
EPHJA,C44,147,S055H2
PHLTA,B622,265,Q007STB
PHLTA,B624,186,S030DM1,S030DM2,S030DM3,S046DM1
PHLTA,B625,196,S031:Desig=244,S031:Desig=245,S032:Desig=312,S032:Desig=313
PHLTA,B626,24,S031:Desig=102,S031:Desig=103,S032:Desig=27
PHLTA,B626,15,S013:Desig=4,S013:Desig=5,S013:Desig=11,S013:Desig=2,S013:Desig=1,S013:Desig=3
PHLTA,B626,55,Q007TX
PHLTA,B626,35,Q007TX
PHLTA,B629,9,S056ESP
PHLTA,B626,101,Q123SM
PHRVA,D69,052003,Q007STA
PHRVA,D71,012005,Q007STB
PHRVA,D72,051104R,S040:Desig=17
PHRVA,D72,051107R,S056EGT
PHRVA,D72,072004,S055HSP
PHRVA,D72,051102R,S041:Desig=417,S041:Desig=174,S042:Desig=95,S042:Desig=150
PHRVA,D72,051106R,S042:Desig=187
PHRVA,D72,051103R,S042CKG,S042CX4,S042SKG,S042SX4
PHRVA,D72,052006,S033M
PHRVA,D72,052004,S049IA1,S049:Desig=225
PHRVA,D72,071103R,S041AD-,S041AD+,S041:Desig=279,S041:Desig=423,S041:Desig=424
PHRVA,D72,071102R,S041AC2,S041:Desig=420
PHRVA,D72,072001,S035:Desig=234,S035:Desig=3
PHRVA,D72,071104R,S041AC4,S041:Desig=425,S041:Desig=426
PHRVA,D72,051105R,S041:Desig=318,S041:Desig=422,S042:Desig=248
PHRVA,D72,051109R,S041:Desig=418,S041:Desig=419,S042:Desig=311,S042:Desig=312
PHRVA,D72,052005,S067DM1,S067T23
PHRVA,D72,052007,S016:Desig=11,S016:Desig=50,S016:Desig=52,S016:Desig=99
PHRVA,D72,052009,S046DM2
PHRVA,C72,055502,S067DM3,S067SB8,S067SBT,S067SCC,S067SDN,S067SES,S067SNC,S067T12
PHRVA,D72,071101R,S032D,S032:Desig=129,S032:Desig=311,S032:Desig=46
PRLTA,95,131801,S046SNU,S056Z1C
PRLTA,95,111801,S049:Desig=259
PRLTA,95,121802,S041ARX,S041ARY,S041DRX,S041DRY,S041GAM
PRLTA,95,131802,S042CPD,S042CPJ,S042CPK,S042SPD,S042SPJ,S042SPK
PRLTA,95,151803,S042CPI,S042SPI
PRLTA,95,151804,S042CD-,S042CD+,S042DD,S042SD-,S042SD+
PRLTA,95,171802,S042:Desig=209,S042:Desig=210,S042:Desig=313,S042:Desig=314
PRLTA,95,121801,S031:Desig=4,S031:Desig=1,S031:Desig=12,S031:Desig=13,S031:Desig=17,S031:Desig=2,S032:Desig=1,S032:Desig=8,S032:Desig=2
PRLTA,95,141802,S043DG1,S043DKZ,S043LZ
PRLTA,95,161602,S071GEX
PRLTA,95,171801,S042T,S086DRA,S086TJP,S086TR,S086TSH,S086TSL
PRLTA,95,142501,S076HDB,S076MW
PRLTA,95,181801,S031:Desig=240,S031:Desig=44,S031:Desig=239,S031:Desig=71,S031:Desig=154
PRLTA,95,181802,S032:Desig=129,S032:Desig=320,S032:Desig=46,S032:Desig=49
PRLTA,95,182302,S076ETA,S076HDB,S076MW
PRLTA,95,231802,S041:Desig=241,S042:Desig=106,S042:Desig=162
PHRVA,D72,091101,M061:Desig=2,M061:Desig=1,S074:Desig=1,S074:Desig=2
PHRVA,D72,091102R,S009:Desig=7
PHRVA,D72,091103R,S042:Desig=193
PHRVA,D72,092005,S049:Desig=59,S049:Desig=103,S049:Desig=104
PHRVA,D72,094507,Q005M,Q005M1S
